gt,rep,day,Rt_lo,Rt_med,Rt_hi,rt_true
_popn_check,2,80,0.766636627824889,0.924456946460525,1.1044892391308787,1.08
_popn_check,2,81,0.7497912298675311,0.9106880776548361,1.0767754415894535,1.066
_popn_check,2,82,0.7451340624509971,0.9003284869244741,1.1130087149244425,1.052
_popn_check,2,83,0.746118485403179,0.9025111598200528,1.0818430141011264,1.038
_popn_check,2,84,0.7379785029568017,0.8865390439933262,1.075736617876192,1.024
_popn_check,2,85,0.7063616486423732,0.8649175800601645,1.0398937071901508,1.01
_popn_check,2,86,0.6900064898454538,0.8516898729075078,1.0042558713410528,0.996
_popn_check,2,87,0.671068432904281,0.83293077681504,0.9818114911245849,0.982
_popn_check,2,88,0.6682605648686117,0.8237645127001383,0.9894166815909131,0.9680000000000001
_popn_check,2,89,0.6739569329412534,0.8262556783108712,0.9920760790727445,0.9540000000000001
_popn_check,2,90,0.6826994852102165,0.8223761036050118,1.0066184566213519,0.94
_popn_check,2,91,0.6844700250571099,0.8136278702949051,1.007674877503594,0.926
_popn_check,2,92,0.6691902070959364,0.805378463323341,0.9694710944563716,0.912
_popn_check,2,93,0.6632251950950339,0.7943635366555998,0.9489287461802308,0.898
_popn_check,2,94,0.6507567292446784,0.7810658489281064,0.9278815736622075,0.884
_popn_check,2,95,0.643603298048838,0.7830486916706489,0.9151732124370954,0.8700000000000001
_popn_check,2,96,0.6491585727365127,0.781266099198745,0.9342011212678291,0.8560000000000001
_popn_check,2,97,0.6495607982690677,0.783770569228376,0.9501771150230204,0.8420000000000001
_popn_check,2,98,0.6473847479382957,0.7846035323899834,0.9595367570144021,0.8280000000000001
_popn_check,2,99,0.6410070901113205,0.7737968577869117,0.9210814307478502,0.8140000000000001
_popn_check,2,100,0.62347337373953,0.7650742602309912,0.9184988264687727,0.8
_popn_check,2,101,0.6187102505139956,0.7635964703862919,0.90387755252501,0.8
_popn_check,2,102,0.626884525438719,0.7707708333157015,0.9259651715408952,0.8
_popn_check,2,103,0.6378444833263757,0.7843412611681919,0.9628438935938554,0.8
_popn_check,2,104,0.6582501503933412,0.8024015895696407,1.0041807212664946,0.8
_popn_check,2,105,0.6742467461972975,0.8111470265644455,1.014683165562551,0.8
_popn_check,2,106,0.666419599407198,0.8128386100217886,0.9996106211023856,0.8
_popn_check,2,107,0.6680839278168534,0.801431632225142,0.9542573429992124,0.8
_popn_check,2,108,0.6582686255640946,0.8040347163310817,0.9679235524504457,0.8
_popn_check,2,109,0.6585535161005238,0.8086347774218835,0.9675264915622472,0.8
_popn_check,2,110,0.6852270934364619,0.8224408247105945,0.9909515079017525,0.8
_popn_check,2,111,0.7015774791353296,0.8347095902788915,0.9999978953181136,0.8
_popn_check,2,112,0.7095306769774345,0.847402042552404,1.0287907259291422,0.8
_popn_check,2,113,0.6884370342131365,0.8515898087083885,1.030441665283836,0.8
_popn_check,2,114,0.7014843886105671,0.8505859688861604,1.0472374115038119,0.8
_popn_check,2,115,0.6863126494548044,0.8552389847129249,1.057371802526893,0.8
_popn_check,2,116,0.6865829600602558,0.8620983900969583,1.064391775886243,0.8
_popn_check,2,117,0.7277033542656453,0.871531795147322,1.0536145958915728,0.8
_popn_check,2,118,0.7375400818801925,0.8859057867387468,1.0898005947378093,0.8
_popn_check,2,119,0.739096456453086,0.8997283899509296,1.0985819035312028,0.8
_popn_check,2,120,0.7436400158318123,0.901604006649081,1.1222298666567099,0.8
_popn_check,2,121,0.7367068141341184,0.9014829251015357,1.1103610793380356,0.8
_popn_check,2,122,0.7305717065597016,0.8978318492935835,1.0946005548031303,0.8
_popn_check,2,123,0.7336988267859137,0.9027551902494291,1.082915906162972,0.8
_popn_check,2,124,0.7414803746856227,0.9177331023277854,1.106560962404741,0.8
_popn_check,2,125,0.7643821815914792,0.920909815841348,1.1226033991701714,0.8
_popn_check,2,126,0.7657231160810138,0.9281717609266416,1.1355056934720824,0.8
_popn_check,2,127,0.7664035075084324,0.9219836860200035,1.1244892552959973,0.8
_popn_check,2,128,0.7438692499661537,0.9150005294654854,1.1113104826294502,0.8
_popn_check,2,129,0.7251947072224056,0.9200816170721402,1.1082336463740974,0.8
_popn_check,2,130,0.7546553298997326,0.9287532811196031,1.1091842010920074,0.8
_popn_check,2,131,0.7694009882756031,0.9535030834712447,1.1531951119912096,0.8
_popn_check,2,132,0.8004320593455364,0.9662272764173377,1.1880870934776648,0.8
_popn_check,2,133,0.7847396382005397,0.9642987233012444,1.1974372179064607,0.8
_popn_check,2,134,0.7974609616092229,0.961150492875432,1.1959758922708452,0.8
_popn_check,2,135,0.7704453453282886,0.9467982986760528,1.1436298498663926,0.8
_popn_check,2,136,0.7444174055954391,0.9446032725914844,1.1420220318432983,0.8
_popn_check,2,137,0.7650426265256548,0.9410186697494696,1.1543522157733321,0.8
_popn_check,2,138,0.7831578363845467,0.9502524563315561,1.1466326355373206,0.8
_popn_check,2,139,0.8002752217693208,0.9517414026747577,1.1738186531117678,0.8
_popn_check,2,140,0.7866733941112551,0.9539910778219487,1.1924419107055062,0.8
_popn_check,2,141,0.7713688006543753,0.9450401418541832,1.1683257220209042,0.8
_popn_check,2,142,0.7612774185235075,0.9394587036080687,1.1440468786634732,0.8
_popn_check,2,143,0.740636634450218,0.9352654858391711,1.1383104838629745,0.8
_popn_check,2,144,0.7314276810217487,0.9289074956935558,1.1539805259652218,0.8
_popn_check,2,145,0.7365056421886964,0.9435787946710745,1.1962260759113321,0.8
_popn_check,2,146,0.7088635168696344,0.949913606396238,1.224057590204661,0.8
_popn_check,2,147,0.7144416270656224,0.9580752921301288,1.2388106934662522,0.8
_popn_check,2,148,0.719439963861075,0.9636619085696814,1.2782651083490977,0.8
_popn_check,2,149,0.7250266909864045,0.9675518099463758,1.280409924638206,0.8
_popn_check,2,150,0.7385020952132229,0.9761365340881835,1.281857709539039,0.8
_popn_check,3,1,0.4734895930692782,1.1282354158111922,2.204862810415959,0.8
_popn_check,3,2,0.5083008187616112,1.1490530147754585,2.0494528727271666,0.8142857142857143
_popn_check,3,3,0.5673968327758153,1.1139513121084554,1.9150688635562416,0.8285714285714286
_popn_check,3,4,0.5798332530231671,1.1064533391060356,1.8503718313171302,0.8428571428571429
_popn_check,3,5,0.601448690594082,1.0883601264562621,1.7451801994958034,0.8571428571428572
_popn_check,3,6,0.6087502145635153,1.0919680000600394,1.6849604843612473,0.8714285714285714
_popn_check,3,7,0.6188808178524624,1.0991417736149183,1.6312916214991346,0.8857142857142858
_popn_check,3,8,0.6373806866265722,1.1153731932451667,1.6274907531584717,0.9
_popn_check,3,9,0.6437202499823554,1.1254900947380317,1.604563279532249,0.9142857142857144
_popn_check,3,10,0.6553042927121457,1.114323141503111,1.5771256323182388,0.9285714285714286
_popn_check,3,11,0.6779356829467253,1.1202769243982265,1.5826459061329783,0.9428571428571428
_popn_check,3,12,0.6884765169263174,1.1186314746906514,1.5815739095024446,0.9571428571428572
_popn_check,3,13,0.7078913249025672,1.1279040867057823,1.525465975643942,0.9714285714285714
_popn_check,3,14,0.712462537569832,1.1259716408562153,1.5015379348861293,0.9857142857142858
_popn_check,3,15,0.7250242071340682,1.1232140199814467,1.5262690518965676,1.0
_popn_check,3,16,0.7309615172912193,1.133567592962985,1.5088978828789652,1.0142857142857142
_popn_check,3,17,0.7346303770467271,1.1184090354866285,1.5161538577170872,1.0285714285714287
_popn_check,3,18,0.7292669169165213,1.1315770829866465,1.503312237579862,1.042857142857143
_popn_check,3,19,0.7420433124027804,1.142588166451807,1.485388525389064,1.0571428571428572
_popn_check,3,20,0.7335743593237372,1.1397614732565844,1.490723124223774,1.0714285714285714
_popn_check,3,21,0.7442110697802444,1.1292885578578118,1.470040754268381,1.0857142857142859
_popn_check,3,22,0.7572235325252892,1.1398952241726215,1.4513454350583046,1.1
_popn_check,3,23,0.7740900725332858,1.1401619205918985,1.4684706195416786,1.1142857142857143
_popn_check,3,24,0.7635122795035258,1.163018727790702,1.479612382579102,1.1285714285714286
_popn_check,3,25,0.7831467580701595,1.1591203935018077,1.5030414951516886,1.1428571428571428
_popn_check,3,26,0.7872331225547357,1.1659158963714522,1.4681887532276892,1.1571428571428573
_popn_check,3,27,0.8086042551574286,1.1695361179261727,1.464096006356085,1.1714285714285715
_popn_check,3,28,0.8356826616893666,1.1696434091295722,1.4872390843916445,1.1857142857142857
_popn_check,3,29,0.8421762928790931,1.183119028475395,1.4469110534006016,1.2
_popn_check,3,30,0.837377173774295,1.1903735024299122,1.4599843078595565,1.2142857142857142
_popn_check,3,31,0.8596102754097635,1.1919649494461135,1.4536696565278848,1.2285714285714286
_popn_check,3,32,0.9130835728167552,1.2067304705599076,1.4595963760554502,1.2428571428571429
_popn_check,3,33,0.9545016887708204,1.2327818674035544,1.4441909362989287,1.2571428571428571
_popn_check,3,34,0.9922949876805022,1.265871344450662,1.469556437271031,1.2714285714285714
_popn_check,3,35,1.0134438115979298,1.2864087354828007,1.502143094628948,1.2857142857142856
_popn_check,3,36,1.019123968599257,1.2516402317325368,1.5228069976791085,1.3
_popn_check,3,37,1.027680201949864,1.305478289078159,1.502643924830679,1.3142857142857143
_popn_check,3,38,1.0285644598100927,1.306725398852099,1.5066089364531423,1.3285714285714287
_popn_check,3,39,1.056735339863597,1.3317370889230389,1.52620564881288,1.342857142857143
_popn_check,3,40,1.0944568105507808,1.3531507017648452,1.5438326281682746,1.3571428571428572
_popn_check,3,41,1.121605230024077,1.3501738928181741,1.628766686131356,1.3714285714285714
_popn_check,3,42,1.1289147227098384,1.3163555664931896,1.6599454033751315,1.3857142857142857
_popn_check,3,43,1.1386256354021278,1.3285458969965425,1.6475233700046985,1.4
_popn_check,3,44,1.1211379053661588,1.351206899778995,1.6178082658108148,1.4142857142857141
_popn_check,3,45,1.1175314975885149,1.3180750112839004,1.6182477122305439,1.4285714285714286
_popn_check,3,46,1.10516252163022,1.3363055306586784,1.6085597563245178,1.4428571428571428
_popn_check,3,47,1.1399075300583537,1.3038998954450265,1.6194380782873288,1.457142857142857
_popn_check,3,48,1.1538559778697783,1.3179231479558113,1.6178999678189558,1.4714285714285715
_popn_check,3,49,1.136885721414531,1.3074552265872068,1.5994678337727148,1.4857142857142858
_popn_check,3,50,1.1231524066421306,1.3228941598914274,1.5883575385075754,1.5
_popn_check,3,51,1.1109852961193412,1.2777241822271164,1.5422344998606456,1.486
_popn_check,3,52,1.0846301955307993,1.2837505013895267,1.5152140651053267,1.472
_popn_check,3,53,1.0567157968431826,1.274994059334725,1.5095997269903727,1.458
_popn_check,3,54,1.0641337675275795,1.239090432208141,1.4907759547589974,1.444
_popn_check,3,55,1.0592490322506491,1.2657909453390963,1.5050078354080856,1.43
_popn_check,3,56,1.0454048151633555,1.231561714226581,1.4914522977414062,1.416
_popn_check,3,57,1.0329780205269659,1.1994929553432536,1.4762112639821539,1.402
_popn_check,3,58,0.9993729002925257,1.1705947219143225,1.426368345649887,1.388
_popn_check,3,59,0.9629546261544255,1.1586904345100966,1.4078363981423219,1.374
_popn_check,3,60,0.9580410598551953,1.1695958506699538,1.3828216071797121,1.3599999999999999
_popn_check,3,61,0.98955058284513,1.1759823294783303,1.3811121195455154,1.346
_popn_check,3,62,0.9940049043636983,1.1982364513364154,1.373618206106835,1.332
_popn_check,3,63,0.9880467383382577,1.1936338732462817,1.3825765637143415,1.318
_popn_check,3,64,0.9648465803639743,1.17627696973589,1.3798418520836742,1.304
_popn_check,3,65,0.9471573894936727,1.1492082859588293,1.3210656095531967,1.29
_popn_check,3,66,0.9323429885870317,1.1303423464117515,1.299009965963837,1.276
_popn_check,3,67,0.9233971245375273,1.1170696220609657,1.2966983492938984,1.262
_popn_check,3,68,0.9309417338371876,1.0537069723540808,1.2765829215171813,1.248
_popn_check,3,69,0.9265706297723931,1.051936251279494,1.300162121832721,1.234
_popn_check,3,70,0.9002737229187755,1.0366208460029753,1.2904841049719507,1.22
_popn_check,3,71,0.8516394220831651,1.0114305803332428,1.2606661796824044,1.206
_popn_check,3,72,0.826880630046047,1.0247972604772488,1.2044006910860225,1.192
_popn_check,3,73,0.8080656125005392,1.0192983816387864,1.1521884686885895,1.178
_popn_check,3,74,0.7882247937865408,1.0060262749177176,1.1508048191254647,1.1640000000000001
_popn_check,3,75,0.8032564155591593,0.9967356878943329,1.1507534506722596,1.15
_popn_check,3,76,0.822848149374914,0.9880907710256963,1.1159017955302983,1.1360000000000001
_popn_check,3,77,0.8082927457657143,0.9653136058599538,1.1376817547387765,1.122
_popn_check,3,78,0.7956973012839214,0.9254031392187853,1.1196557036308912,1.108
_popn_check,3,79,0.7883714512879352,0.9403654512868472,1.0950460204978343,1.094
_popn_check,3,80,0.7628888193286136,0.9393899990249034,1.0652183621608724,1.08
_popn_check,3,81,0.7496737840070992,0.9249691708204992,1.077864627258597,1.066
_popn_check,3,82,0.7640460673649464,0.9278033375436519,1.08306257999749,1.052
_popn_check,3,83,0.7693016372382071,0.9324184367691963,1.0828508461246604,1.038
_popn_check,3,84,0.7664171722894622,0.9140418881639328,1.086357754535301,1.024
_popn_check,3,85,0.7297976920676044,0.8821974984913343,1.0542308718127797,1.01
_popn_check,3,86,0.7083359708364654,0.8793180114376659,1.0283323784145084,0.996
_popn_check,3,87,0.6857588740716732,0.8402138720325657,0.9918845407667256,0.982
_popn_check,3,88,0.6808452637464295,0.8164681447838775,0.9668449019277259,0.9680000000000001
_popn_check,3,89,0.6977147043687133,0.8009495108227829,0.9591086040932992,0.9540000000000001
_popn_check,3,90,0.6864357944877495,0.8268596572226485,0.9757505177970865,0.94
_popn_check,3,91,0.6947832861241858,0.8186084088466908,0.9726877095574433,0.926
_popn_check,3,92,0.679372368769767,0.7960153262199483,0.9778622814536697,0.912
_popn_check,3,93,0.669626595281747,0.7942727441612645,0.927469043307686,0.898
_popn_check,3,94,0.658917855314836,0.7709315750487231,0.9325350001879232,0.884
_popn_check,3,95,0.6547079997399169,0.7637022078472407,0.9112448363388443,0.8700000000000001
_popn_check,3,96,0.6580828939961627,0.7619015922862659,0.9234388050842419,0.8560000000000001
_popn_check,3,97,0.6582546026326005,0.7612500870989438,0.9288186002750479,0.8420000000000001
_popn_check,3,98,0.645957666625393,0.7620161497900588,0.9154531032447041,0.8280000000000001
_popn_check,3,99,0.6319654719943993,0.7463281572068577,0.9125388899961625,0.8140000000000001
_popn_check,3,100,0.6258886100360922,0.7471549146704983,0.8921138447356385,0.8
_popn_check,3,101,0.6217672130916542,0.7743041337967369,0.8875379327053097,0.8
_popn_check,3,102,0.6234102675816746,0.7674986426487977,0.8963471128107205,0.8
_popn_check,3,103,0.6344016615771458,0.7847521767709859,0.9068255655725059,0.8
_popn_check,3,104,0.6628436729187179,0.8056406837647452,0.9481023156622234,0.8
_popn_check,3,105,0.6752022617211879,0.7890729287133773,0.9579067941718641,0.8
_popn_check,3,106,0.6662889304653826,0.8036167806097323,0.9521089351197665,0.8
_popn_check,3,107,0.6769914671208183,0.7877820462404717,0.9740127347846657,0.8
_popn_check,3,108,0.6843903018443921,0.7960024445472719,0.9720077602482261,0.8
_popn_check,3,109,0.7049546296064791,0.8367028329311887,0.9916010751205537,0.8
_popn_check,3,110,0.7209470598757225,0.8735353598462913,1.0167377663839938,0.8
_popn_check,3,111,0.7419712293288369,0.8756546720553615,1.0366071287735983,0.8
_popn_check,3,112,0.7344067470069312,0.8441838987390369,1.0601144351498433,0.8
_popn_check,3,113,0.7420179054384164,0.8444771157091404,1.0747783946128733,0.8
_popn_check,3,114,0.7347590219224348,0.8423573067610562,1.0577710037421566,0.8
_popn_check,3,115,0.7344656287083207,0.8547072403539439,1.0489231718022276,0.8
_popn_check,3,116,0.7398577620743453,0.8721229649101769,1.0319277560904143,0.8
_popn_check,3,117,0.7478229159904889,0.8994859969035434,1.0379908465573033,0.8
_popn_check,3,118,0.7335020398474129,0.8936209974693428,1.0629945093726807,0.8
_popn_check,3,119,0.7342179939816713,0.8574198708699097,1.0458138518151188,0.8
_popn_check,3,120,0.7115981346330528,0.8615221197272278,1.0148684696135668,0.8
_popn_check,3,121,0.6890823455507978,0.8503782047038221,0.9771350137713248,0.8
_popn_check,3,122,0.6794281745959679,0.8424851216563354,0.9805024115328841,0.8
_popn_check,3,123,0.6830348662498221,0.8371166776405262,0.9811865729210605,0.8
_popn_check,3,124,0.6841855336618757,0.8654318559796557,0.9949178186837118,0.8
_popn_check,3,125,0.7138208379274604,0.8933590842617956,1.0080063031461683,0.8
_popn_check,3,126,0.7218108983309077,0.901500279558906,1.0323555726950147,0.8
_popn_check,3,127,0.7188472593897262,0.9062220854789491,1.050060831516574,0.8
_popn_check,3,128,0.7294723345251594,0.8959703607226992,1.0449360346138676,0.8
_popn_check,3,129,0.7434272393615571,0.8982314524558468,1.0229119725911047,0.8
_popn_check,3,130,0.744721798429974,0.9097706121135034,1.0583304388859043,0.8
_popn_check,3,131,0.7510763454202469,0.9141409218333099,1.0801776845918991,0.8
_popn_check,3,132,0.7661678927356306,0.9015524661423179,1.1042842318636703,0.8
_popn_check,3,133,0.7711733773923646,0.9071892271852331,1.1151884167461887,0.8
_popn_check,3,134,0.7711540641758903,0.9256932620333984,1.1247227152546757,0.8
_popn_check,3,135,0.766246358822644,0.9435394860984463,1.1072981157134307,0.8
_popn_check,3,136,0.7656666699426707,0.9472156285959591,1.109785708798936,0.8
_popn_check,3,137,0.7659705546986499,0.950004566486991,1.1178445690481122,0.8
_popn_check,3,138,0.7982185718777374,0.9564194463653521,1.132839969148531,0.8
_popn_check,3,139,0.8008231745903301,0.9434108714336945,1.1272387200767917,0.8
_popn_check,3,140,0.8029892615819415,0.9402762390133388,1.136099597089707,0.8
_popn_check,3,141,0.7951629872741379,0.9318750484663021,1.1457243133834427,0.8
_popn_check,3,142,0.7731787643856768,0.915950483941519,1.147377151079898,0.8
_popn_check,3,143,0.7581777262396857,0.9183705897627674,1.144466245634179,0.8
_popn_check,3,144,0.7559847446229285,0.8985840549712734,1.1455742176252315,0.8
_popn_check,3,145,0.7554857974745786,0.9094887487332681,1.1874098180209252,0.8
_popn_check,3,146,0.74605661331804,0.94756941666439,1.2197482603550747,0.8
_popn_check,3,147,0.732489464042079,1.0038280735671952,1.275378684064784,0.8
_popn_check,3,148,0.7306216571569211,0.9741556614535953,1.3049059492160542,0.8
_popn_check,3,149,0.7303118243232142,0.935082302944064,1.2915276410370173,0.8
_popn_check,3,150,0.7236958921566974,0.9367245360819736,1.325313086848711,0.8
